url,size,# of outlinks,content type
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-storm-20170215-story.html,182769,65,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-seal-beach-council-20170215-story.html,144985,61,text/html
http://www.latimes.com/socal/glendale-news-press/sports/tn-gnp-flintridge-prep-boys-basketball-comes-up-short-in-upset-bid-of-blair-20170217-story.html,120821,57,text/html
http://www.latimes.com/socal/glendale-news-press/sports/tn-gnp-sports-roundup-flintridge-sacred-heart-water-polo-picks-up-first-ever-cif-win-20170214-story.html,119549,54,text/html
http://www.latimes.com/socal/glendale-news-press/sports/,211058,75,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-occ-student-20170215-story.html,210551,79,text/html
http://www.latimes.com/entertainment/herocomplex/la-et-hc-disney-guardians-galaxy-ride-california-adventure-20170215-story.html,219587,66,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-0219-lb-buffett-house-20170218-story.html,182680,64,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-fppc-complaint-20170216-story.html,188764,65,text/html
http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-robbery-20170217-story.html,124820,62,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-genis-commission-20170217-story.html,184536,66,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-0215-lb-crystal-cove-valentines-20170214-story.html,182702,60,text/html
http://www.latimes.com/local/lanow/la-me-rohrabacher-protest-20170214-story.html,239273,73,text/html
http://www.latimes.com/socal/daily-pilot/entertainment/tn-wknd-et-0219-ayn-rand-institute-20170218-story.html,199528,62,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-0217-heroes-hall-20170216-story.html,219282,59,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-mordaunt-plea-20170216-story.html,180018,59,text/html
http://www.latimes.com/socal/burbank-leader/sports/,177038,79,text/html
http://www.latimes.com/socal/daily-pilot/entertainment/tn-wknd-et-house-of-blues-20170218-story.html,205674,67,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-newport-study-session-20170215-story.html,189021,67,text/html
http://www.latimes.com/newsletters/la-me-ln-essential-california-20170217-story.html,243610,90,text/html
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-shark-advisory-20170215-story.html,144721,60,text/html
http://www.latimes.com/socal/glendale-news-press/news/,278734,107,text/html
http://www.latimes.com/home/la-hm-0611-tomatoes-20160606-snap-story.html,194458,60,text/html
http://www.latimes.com/home/la-hm-gardentips-rain-20170118-story.html,220917,70,text/html
http://www.latimes.com/home/la-hm-firepits-20160606-snap-story.html,207411,76,text/html
http://www.latimes.com/home/la-hm-gg-gift-wrapping-with-joy-cho-20161025-snap-20161119-story.html,245432,62,text/html
http://www.latimes.com/home/la-hm-ikea-opens-20170201-story.html,255637,72,text/html
http://www.latimes.com/home/la-hm-hirsch-compound-20170215-story.html,224687,64,text/html
http://www.latimes.com/home/la-hm-chatterjee-garden-20170121-story.html,227570,63,text/html
http://www.latimes.com/home/la-hm-griffith-park-native-plant-tour-20160319-story.html,229700,65,text/html
http://www.latimes.com/home/la-hm-erskine-column-20170211-story.html,226246,61,text/html
http://www.latimes.com/home/la-hm-steelcraft-20170104-story.html,217703,63,text/html
http://www.latimes.com/home/la-hm-dougall-paulson-20170204-story.html,259071,72,text/html
http://www.latimes.com/home/la-hm-oscars-party-20170215-story.html,238867,71,text/html
http://www.latimes.com/home/la-hm-1022-cheviot-lawn-makeover-20161004-snap-story.html,233820,64,text/html
http://www.latimes.com/home/la-hm-meiselman-20170208-story.html,227857,71,text/html
http://www.latimes.com/home/la-hm-payne-advance-20160227-story.html,177912,68,text/html
http://www.latimes.com/home/la-hm-shield-your-plants-from-the-heat-20160731-snap-story.html,230780,65,text/html
http://www.latimes.com/home/la-hm-escape-to-lake-arrowhead-20161203-story.html,251662,66,text/html
http://www.latimes.com/style/laaffairs/,248605,88,text/html
http://www.latimes.com/home/la-hm-gruenberg-garden-20160305-story.html,237427,72,text/html
http://www.latimes.com/home/la-hm-0924-taidgh-oneill-20160907-snap-story.html,256740,65,text/html
http://www.latimes.com/home/la-hm-toy-factory-loft-20160617-snap-story.html,255257,63,text/html
http://www.latimes.com/home/la-hm-book-nooks-20160409-story.html,200364,65,text/html
http://www.latimes.com/home/la-hm-fall-gardening-20161014-snap-story.html,242662,63,text/html
http://www.latimes.com/home/la-hm-dekor-20170127-story.html,246847,67,text/html
http://www.latimes.com/home/la-hm-rossmoor-turf-removal-20170121-story.html,191220,66,text/html
http://www.latimes.com/home/hometours/la-hm-dan-brunn-20170125-story.html,258315,62,text/html
http://www.latimes.com/home/la-hm-brentwood-20160929-snap-story.html,254095,64,text/html
http://www.latimes.com/home/la-hm-block-shop-20161231-story.html,253549,68,text/html
http://www.latimes.com/home/la-hm-1212-reins-kitchen-20151212-story.html,230598,68,text/html
http://www.latimes.com/home/la-hm-future-perfect-20170124-story.html,259041,68,text/html
http://www.latimes.com/home/la-lh-11-stylish-sofa-beds-for-design-savvy-house-guests-20151124-photogallery.html,190738,45,text/html
http://www.latimes.com/home/la-hm-heart-home-decor-20170208-story.html,266827,78,text/html
http://www.latimes.com/home/la-hm-0716-pasadena-turf-removal-20160711-snap-story.html,188839,62,text/html
http://www.latimes.com/home/la-hm-fireplace-gallery-story-20170202-story.html,244155,58,text/html
http://www.latimes.com/home/la-hm-protect-your-home-against-el-nino-20160109-story.html,201839,63,text/html
http://www.latimes.com/home/la-hm-terry-crews-is-a-design-buff-20160909-snap-story.html,251451,67,text/html
http://www.latimes.com/home/la-hm-the-perfect-potted-plants-for-fall-20161106-story.html,238851,57,text/html
http://www.latimes.com/home/la-hm-1217-a-hogwarts-christmas-20161208-story.html,227861,63,text/html
http://www.latimes.com/home/la-hm-mt-washington-20160926-snap-story.html,272543,72,text/html
http://www.latimes.com/home/la-hm-super-bowl-seating-20170124-story.html,245478,62,text/html
http://www.latimes.com/home/la-lh-2016-favorite-rooms-20161228-photogallery.html,185096,42,text/html
http://www.latimes.com/home/hometours/,276269,105,text/html
http://www.latimes.com/home/la-hm-wood-accents-at-home-20171229-story.html,247683,59,text/html
http://www.latimes.com/home/la-hm-la-affairs-valentina-valentini-20170125-story.html,234330,67,text/html
http://www.latimes.com/home/la-hm-arboretum-plant-exchange-20170124-story.html,222413,65,text/html
http://www.latimes.com/home/la-hm-crafting-the-perfect-home-bar-20161205-story.html,256089,62,text/html
http://www.latimes.com/home/la-hm-popular-photo-galleries-2015-htmlstory.html,219440,66,text/html
http://www.latimes.com/home/la-hm-karkenny-bungalow-20161025-snap-story.html,258410,63,text/html
http://www.latimes.com/home/garden/,219492,75,text/html
http://www.latimes.com/home/la-hm-glasses-20161229-story.html,261670,60,text/html
http://www.latimes.com/style/laaffairs/la-hm-la-affairs-alicia-castro-20160909-snap-20161218-story.html,224125,62,text/html
http://www.latimes.com/home/la-hm-0514-how-to-grow-your-own-mushrooms-20160511-snap-story.html,222625,68,text/html
http://www.latimes.com/home/la-hm-gg-1120-thank-you-notes-20161025-snap-story.html,232153,62,text/html
http://www.latimes.com/home/la-hm-culver-city-guest-house-20161020-snap-story.html,253660,59,text/html
http://www.latimes.com/home/la-hm-storm-prep-sand-bags-20170215-story.html,1227419,69,text/html
http://www.latimes.com/health/la-hm-rehab-addict-20161120-story.html,224789,60,text/html
http://www.latimes.com/home/la-hm-muji-santa-anita-20170123-story.html,219409,66,text/html
http://www.latimes.com/home/la-hm-la-affairs-cassia-jones-20170121-story.html,236017,67,text/html
http://www.latimes.com/home/la-hm-killingsworth-home-tour-20161015-snap-story.html,253625,68,text/html
http://www.latimes.com/home/la-hm-design-inspiration-sg-storygallery.html,214206,49,text/html
http://www.latimes.com/home/la-hm-manhattan-beach-addition-20160906-snap-story.html,219617,62,text/html
http://www.latimes.com/home/la-hm-modernism-week-2017-story.html,251198,87,text/html
http://www.latimes.com/home/la-hm-1105-peng-family-home-20161018-snap-story.html,261245,62,text/html
http://www.latimes.com/home/la-hm-0109-el-nino-sandbags-20160109-story.html,187710,72,text/html
http://www.latimes.com/health/la-hm-beating-back-the-weeds-20160409-story.html,191604,62,text/html
http://www.latimes.com/home/la-hm-la-affairs-erika-flynn-20170117-story.html,234557,65,text/html
http://www.latimes.com/home/la-hm-what-to-plant-this-winter-20161205-story.html,238026,58,text/html
http://www.latimes.com/home/la-lh-all-white-kitchens-20160325-photogallery.html,184409,41,text/html
http://www.latimes.com/home/la-hm-la-affairs-suzanne-travis-20170208-story.html,232766,63,text/html
http://www.latimes.com/home/la-hm-bonbright-home-tour-20161114-story.html,253058,68,text/html
http://www.latimes.com/home/la-hm-erskine-column-20170121-story.html,226367,61,text/html
http://www.latimes.com/home/la-lh-stairs-as-art-20160711-photogallery.html,188358,43,text/html
http://www.latimes.com/home/la-hm-1001-toluca-lake-lawn-makeover-20160923-snap-story.html,232612,64,text/html
http://www.latimes.com/home/garden/la-hm-studio-city-lawn-makeover-20160809-snap-story.html,233891,72,text/html
http://www.latimes.com/home/la-hm-vdl-house-20170112-story.html,221528,67,text/html
http://www.latimes.com/home/garden/la-hm-political-thanksgiving-survival-guide-politics-20161114-story.html,230399,65,text/html
http://www.latimes.com/home/la-hm-frank-bros-exhibit-20170202-story.html,256365,64,text/html
http://www.latimes.com/home/la-hm-home-pinterest-100-story.html,206645,82,text/html
http://www.latimes.com/home/la-hm-0917-rios-landscape-pasadena-20160906-snap-story.html,265622,64,text/html
http://www.latimes.com/home/la-hm-la-affairs-kate-scott-20161113-story.html,225237,64,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-newsletter-20170218-story.html,206595,78,text/html
http://www.latimes.com/world/asia/la-fg-trump-one-china-20170209-story.html,248869,90,text/html
http://www.latimes.com/world/la-fg-red-cross-attack-afghanistan-20170208-story.html,236337,80,text/html
http://www.latimes.com/world/asia/la-fg-cambodia-chevron-2016-story.html,264339,85,text/html
http://www.latimes.com/world/middleeast/la-fg-iraq-trump-20170130-story.html,241150,76,text/html
http://www.latimes.com/world/la-fg-pence-nato-russia-20170218-story.html,225336,83,text/html
http://www.latimes.com/nation/la-fg-trump-netanyahu-20170209-story.html,252682,91,text/html
http://www.latimes.com/world/la-fg-iraq-green-zone-20170211-story.html,233216,73,text/html
http://www.latimes.com/politics/la-na-pol-trump-netanyahu-20170215-story.html,249481,93,text/html
http://www.latimes.com/world/la-fg-aleppo-chlorine-gas-20170213-story.html,233696,76,text/html
http://www.latimes.com/world/mexico-americas/la-fg-mexico-warning-20170210-story.html,246629,83,text/html
http://www.latimes.com/world/la-fg-syria-talks-20170123-story.html,248314,83,text/html
http://www.latimes.com/world/la-fg-valentines-flowers-colombia-20170214-htmlstory.html,131719,47,text/html
http://www.latimes.com/world/asia/la-fg-china-hong-kong-billionaire-20170213-story.html,242240,80,text/html
http://www.latimes.com/world/europe/la-fg-berlin-arab-street-2016-story.html,246635,78,text/html
http://www.latimes.com/world/la-fg-east-ukraine-fighting-2017-story.html,246627,78,text/html
http://www.latimes.com/world/europe/la-fg-ireland-economy-2017-story.html,246721,79,text/html
http://www.latimes.com/world/la-fg-kim-death-20170215-story.html,258439,82,text/html
http://www.latimes.com/world/mexico-americas/la-fg-mexico-raids-20170210-story.html,225139,74,text/html
http://www.latimes.com/world/europe/la-fg-germany-dresden-monument-20170209-story.html,243035,75,text/html
http://www.latimes.com/world/la-fg-kim-jong-nam-killing-20170216-story.html,245371,77,text/html
http://www.latimes.com/world/asia/,335061,139,text/html
http://www.latimes.com/world/asia/la-fg-inauguration-chinesezodiac-2017-story.html,245841,81,text/html
http://www.latimes.com/world/la-fg-iran-anniversary-2017-story.html,241382,77,text/html
http://www.latimes.com/world/mexico-americas/92282845-157.html,160978,43,text/html
http://www.latimes.com/world/la-fg-hamas-leader-20170213-story.html,240015,83,text/html
http://www.latimes.com/world/la-fg-whale-stranding-20170211-story.html,263372,72,text/html
http://www.latimes.com/world/middleeast/92361733-132.html,163140,46,text/html
http://www.latimes.com/world/middleeast/92200351-132.html,162350,48,text/html
http://www.latimes.com/world/middleeast/la-fg-palestinians-trump-20170216-story.html,240057,80,text/html
http://www.latimes.com/world/la-fg-whales-new-zealand-20170212-story.html,265946,73,text/html
http://www.latimes.com/world/asia/la-fg-north-korea-missile-trump-20170212-story.html,251576,84,text/html
http://www.latimes.com/world/middleeast/la-fg-syria-aleppo-food-20170121-story.html,256029,84,text/html
http://www.latimes.com/world/mexico-americas/la-fg-mexico-trump-protests-20170212-story.html,248154,76,text/html
http://www.latimes.com/world/asia/la-fg-jakarta-election-20170215-story.html,239587,77,text/html
http://www.latimes.com/world/middleeast/la-fg-israel-trump-embassy-20170214-story.html,238224,76,text/html
http://www.latimes.com/world/mexico-americas/92552089-157.html,163096,46,text/html
http://www.latimes.com/world/asia/la-fg-south-korea-samsung-arrest-20170216-story.html,242627,78,text/html
http://www.latimes.com/world/la-fg-baghdad-car-bomb-20170216-story.html,231073,75,text/html
http://www.latimes.com/local/lanow/92145650-132.html,159724,43,text/html
http://www.latimes.com/world/europe/la-fg-romania-protests-2017-story.html,249750,76,text/html
http://www.latimes.com/world/middleeast/la-fg-us-afghanistan-20170209-story.html,245165,85,text/html
http://www.latimes.com/world/africa/la-fg-somalia-election-20170208-story.html,237766,75,text/html
